TreeID,Family,Genus,species,Xutm,Yutm,arbre_plus_proche,sondage_N,depth_sup,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"201376",Fabaceae,Parkia,velutina,285566.1160556,581427.5387,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201377",Rubiaceae,Duroia,longiflora,285566.815998325,581427.64255,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201378",Myrtaceae,Myrcia,decorticans,285567.065546525,581427.50765,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201379",Cordiaceae,Cordia,nodosa,285567.5966473,581425.05055,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201380",Myrtaceae,Eugenia,cupulata,285565.4541455,581427.6554,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201381",Sapotaceae,Pouteria,singularis,285565.376524175,581428.25995,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201382",Annonaceae,Oxandra,asbeckii,285566.72925955,581427.93055,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201383",Lecythidaceae,Eschweilera,congestiflora,285569.5138333,581425.62155,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201387",Linaceae,Hebepetalum,humiriifolium,285567.966334225,581427.98515,"201381",20.3,"60",Sapotaceae,,singularis,285565.376524175,581428.25995
"201949",Myrtaceae,Eugenia,neograndifolia,285552.2846407,581492.2004,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201950",Chrysobalanaceae,Licania,alba,285551.490990125,581493.79475,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201950",Chrysobalanaceae,Licania,alba,285551.490990125,581493.79475,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201951",Malvaceae,Theobroma,subincanum,285553.108389937,581493.28245,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201953",Clusiaceae,Symphonia,"sp,1",285553.836912281,581493.813125,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201954",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",285551.5369115,581495.3775,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201955",Chrysobalanaceae,Hymenopus,heteromorphus,285550.90497255,581494.35255,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201956",Sapindaceae,Talisia,praealta,285550.717058038,581494.97655,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201957",Fabaceae,Abarema,jupunba,285551.9967552,581495.9328,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201958",Chrysobalanaceae,Licania,ovalifolia,285551.6991536,581496.053425,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201959",Clusiaceae,Tovomita,obovata,285551.670244612,581496.149425,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201960",Chrysobalanaceae,Hymenopus,heteromorphus,285551.166359762,581496.26095,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201961",Sapotaceae,Pouteria,melanopoda,285550.8063443,581496.4153,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201962",Lauraceae,Ocotea,percurrens,285552.6089931,581497.3703,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201963",Burseraceae,Protium,opacum,285549.488386225,581499.05655,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201964",Annonaceae,Anaxagorea,dolichocarpa,285550.301778838,581497.04965,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201965",Clusiaceae,Symphonia,"sp,1",285552.7147663,581497.192575,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"201966",Vochysiaceae,Qualea,rosea,285550.869982,581499.153975,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"202012",Clusiaceae,Tovomita,longifolia,285553.225251,581495.67085,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"202022",Arecaceae,Oenocarpus,bataua,285551.20325405,581493.7091,"200797",20.9,"40",Myristicaceae,,hostmannii,285549.49909945,581494.5094
"203008",Lecythidaceae,Lecythis,persistens,285575.296208983,581507.06265,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203009",Annonaceae,Anaxagorea,dolichocarpa,285575.222830734,581507.480125,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203010",Annonaceae,Anaxagorea,dolichocarpa,285575.63307042,581506.9851,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203011",Chrysobalanaceae,Hirtella,glandulosa,285575.56720625,581507.55125,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203014",Chrysobalanaceae,Hirtella,tenuifolia,285577.26712244,581507.8062,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203015",Annonaceae,Anaxagorea,dolichocarpa,285577.05565317,581508.16165,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203016",Fabaceae,Inga,gracilifolia,285576.723984945,581507.87465,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203017",Celastraceae,Cheiloclinium,cognatum,285578.06099548,581506.5572,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203018",Annonaceae,Oxandra,asbeckii,285577.435808265,581506.20375,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203020",Sapindaceae,Talisia,hexaphylla,285575.41408225,581502.851,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203021",Annonaceae,Anaxagorea,dolichocarpa,285575.962985613,581502.76335,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203022",Burseraceae,Protium,sagotianum,285576.92096268,581503.226325,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203023",Annonaceae,Unonopsis,rufescens,285575.094562215,581502.87095,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203024",Clusiaceae,Symphonia,"sp,1",285577.616041925,581502.82655,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203025",Annonaceae,Oxandra,asbeckii,285577.8465747,581501.7132,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203026",Chrysobalanaceae,Licania,alba,285578.338850698,581502.50825,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203027",Chrysobalanaceae,Couepia,caryophylloides,285579.397945,581503.5034,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203028",Sapindaceae,Talisia,guianensis,285578.59364944,581502.0088,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203029",Annonaceae,Oxandra,asbeckii,285579.952585,581501.6602,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203030",Annonaceae,Oxandra,asbeckii,285580.160575,581500.969,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203031",Annonaceae,Oxandra,asbeckii,285579.790793675,581500.46145,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203045",Lecythidaceae,Lecythis,persistens,285574.848991052,581503.68695,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203202",Annonaceae,Anaxagorea,acuminata,285581.65931653,581500.8503,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203203",Chrysobalanaceae,Licania,canescens,285581.644873305,581500.8983,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203204",Vochysiaceae,Qualea,rosea,285582.460701855,581501.486325,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203208",Annonaceae,Anaxagorea,dolichocarpa,285583.642292754,581502.768975,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203209",Sapotaceae,Pouteria,gonggrijpii,285581.501076,581503.46,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203210",Annonaceae,Oxandra,asbeckii,285581.432899499,581503.512925,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203211",Clusiaceae,Tovomita,longifolia,285580.098204246,581502.739075,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203212",Clusiaceae,Tovomita,longifolia,285579.718630963,581504.17415,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203213",Sapindaceae,Talisia,megaphylla,285579.731923179,581504.303625,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203214",Burseraceae,Protium,sagotianum,285579.097515,581504.5018,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203215",Annonaceae,Oxandra,asbeckii,285579.35406656,581505.0384,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203217",Annonaceae,Oxandra,asbeckii,285580.228318077,581506.64795,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203218",Simaroubaceae,Homalolepis,cedron,285578.954298975,581507.40885,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203219",Annonaceae,Unonopsis,stipitata,285578.954298975,581507.40885,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203220",Annonaceae,Oxandra,asbeckii,285579.952750331,581507.737425,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203221",Annonaceae,Anaxagorea,dolichocarpa,285578.263841695,581507.9669,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203222",Burseraceae,Protium,subserratum,285578.40945512,581508.1776,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203223",Annonaceae,Oxandra,asbeckii,285578.40945512,581508.1776,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203224",Annonaceae,Oxandra,asbeckii,285581.59602186,581508.0069,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203256",Sapotaceae,Pouteria,ambelaniifolia,285582.69246574,581503.6682,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203257",Chrysobalanaceae,Licania,alba,285584.14907833,581504.3842,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203257",Chrysobalanaceae,Licania,alba,285584.115610375,581505.1901,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203257",Chrysobalanaceae,Licania,alba,285584.123678912,581504.81595,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203258",Fabaceae,Dicorynia,guianensis,285582.20490068,581505.63595,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203259",Annonaceae,Oxandra,asbeckii,285578.233832738,581509.10855,"203215",20.8,"70",Annonaceae,,asbeckii,285579.35406656,581505.0384
"203509",Melastomataceae,Mouriri,crassifolia,285604.033654725,581435.17045,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203511",Clusiaceae,Tovomita,longifolia,285601.02265625,581435.1105,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203512",Lecythidaceae,Eschweilera,sagotiana,285600.5052744,581434.7472,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203513",Chrysobalanaceae,Hirtella,racemosa,285599.577574131,581436.615275,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203514",Melastomataceae,Mouriri,crassifolia,285602.429749463,581437.203225,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203515",Fabaceae,Inga,acreana,285601.509232362,581437.138275,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203516",Myristicaceae,Virola,michelii,285601.302429,581437.652,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203517",Lecythidaceae,Lecythis,persistens,285601.305757,581438.855925,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203518",Ochnaceae,Lacunaria,jenmanii,285599.287411669,581438.620925,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203519",Clusiaceae,Tovomita,longifolia,285600.31761175,581439.18925,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203521",Myristicaceae,Virola,michelii,285600.143656537,581440.288075,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203522",Peraceae,Pogonophora,schomburgkiana,285599.865908125,581439.99615,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203523",Celastraceae,Salacia,cf,285600.277610862,581440.537175,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203524",Clusiaceae,Tovomita,obovata,285599.269768425,581441.28305,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203525",Myrtaceae,Eugenia,cupulata,285600.170638325,581441.76055,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203526",Salicaceae,Casearia,"sp,1 CAY-ATDN",285604.22830175,581440.77235,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203527",Myristicaceae,Virola,michelii,285604.2467288,581441.40545,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203533",Rubiaceae,Duroia,eriopila,285606.051543687,581439.746325,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203534",Simaroubaceae,Homalolepis,cedron,285605.96551575,581439.5115,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203536",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",285606.0140659,581439.00295,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203537",Peraceae,Pogonophora,schomburgkiana,285605.81313025,581438.6293,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203545",Cordiaceae,Cordia,sprucei,285605.335700875,581436.918075,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203546",Chrysobalanaceae,Hymenopus,heteromorphus,285605.239841125,581436.889525,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203547",Lecythidaceae,Gustavia,hexapetala,285605.19191125,581436.87525,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203552",Clusiaceae,Tovomita,longifolia,285601.35496125,581437.82455,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203553",Fabaceae,Bocoa,prouacensis,285602.220898438,581435.467375,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203554",Annonaceae,Oxandra,asbeckii,285602.88372325,581442.46395,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203555",Chrysobalanaceae,Licania,membranacea,285604.853273375,581439.38945,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"204641",Annonaceae,Anaxagorea,dolichocarpa,285625.86340105,581467.8211,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204642",Chrysobalanaceae,Hymenopus,heteromorphus,285623.72423205,581468.33465,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204643",Fabaceae,Inga,gracilifolia,285622.332488175,581469.48915,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204644",Annonaceae,Anaxagorea,dolichocarpa,285622.2077446,581469.5566,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204645",Fabaceae,Vouacapoua,americana,285624.5098404,581469.19615,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204646",Annonaceae,Anaxagorea,dolichocarpa,285625.8139879,581469.3753,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204647",Burseraceae,Protium,tenuifolium,285625.6212518,581470.36385,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204648",Sapindaceae,Talisia,sylvatica,285625.151148875,581470.53765,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204650",Malvaceae,Theobroma,guianense,285628.4408712,581470.3667,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204651",Annonaceae,Oxandra,asbeckii,285628.5954288,581469.1576,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204652",Celastraceae,Maytenus,oblongata,285628.7108672,581468.7736,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204653",Myristicaceae,Iryanthera,sagotiana,285629.78412425,581469.72075,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204654",Annonaceae,Anaxagorea,dolichocarpa,285630.01309445,581471.04405,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204674",Sapotaceae,Pouteria,sagotiana,285623.004643325,581468.64335,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204675",Lecythidaceae,Lecythis,persistens,285627.0026892,581469.93845,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204677",Peraceae,Pogonophora,schomburgkiana,285629.6696432,581469.0591,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204678",Fabaceae,Inga,loubryana,285621.30366815,581472.21605,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204684",Fabaceae,Vouacapoua,americana,285622.6264407,581473.0283,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204707",Chrysobalanaceae,Hymenopus,heteromorphus,285627.59086875,581477.01675,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204708",Sapindaceae,Talisia,guianensis,285629.1361726,581475.6988,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204709",Meliaceae,Trichilia,schomburgkii,285629.0989399,581474.4326,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204710",Sapotaceae,Pouteria,melanopoda,285627.009102975,581473.39195,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204710",Sapotaceae,Pouteria,melanopoda,285627.009102975,581473.39195,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204711",Fabaceae,Eperua,falcata,285624.1223938,581473.26455,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204712",Annonaceae,Oxandra,asbeckii,285627.0770802,581472.47085,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204713",Vochysiaceae,Qualea,rosea,285626.1564335,581472.4059,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204714",Malvaceae,Theobroma,guianense,285625.7254545,581471.7546,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204715",Fabaceae,Bocoa,prouacensis,285625.60071295,581471.82205,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204716",Annonaceae,Anaxagorea,dolichocarpa,285624.8894482,581473.49295,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204717",Burseraceae,Protium,sagotianum,285624.78330125,581474.1935,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204718",Fabaceae,Vouacapoua,americana,285624.6967175,581474.4815,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204725",Annonaceae,Oxandra,asbeckii,285630.12571,581473.797,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204726",Putranjivaceae,Drypetes,variabilis,285628.774072375,581473.08075,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204883",Annonaceae,Anaxagorea,dolichocarpa,285611.87737875,581511.5607,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204884",Annonaceae,Oxandra,asbeckii,285612.0692025,581511.6178,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204885",Myristicaceae,Virola,michelii,285611.21442835,581512.72305,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204886",Clusiaceae,Symphonia,"sp,1",285610.90715135,581513.04995,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204887",Meliaceae,Trichilia,schomburgkii,285610.6091979,581513.6934,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204889",Sapindaceae,Talisia,sylvatica,285609.62962895,581514.8661,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204890",Annonaceae,Oxandra,asbeckii,285609.4480156,581514.0799,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204894",Annonaceae,Anaxagorea,dolichocarpa,285609.8298996,581516.2854,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204900",Lecythidaceae,Eschweilera,sagotiana,285611.657397625,581516.4633,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204901",Fabaceae,Inga,acreana,285611.82546675,581516.25185,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204903",Ochnaceae,Quiina,integrifolia,285613.9551266,581516.4674,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204904",Annonaceae,Oxandra,asbeckii,285614.2225,581518.01125,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204906",Annonaceae,Oxandra,asbeckii,285615.2962576,581518.9584,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204909",Burseraceae,Protium,opacum,285615.69009825,581518.3435,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204910",Annonaceae,Oxandra,asbeckii,285610.3094781,581516.42815,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204912",Annonaceae,Anaxagorea,dolichocarpa,285616.6204,581518.725,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204913",Annonaceae,Oxandra,asbeckii,285616.30462555,581517.6897,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204916",Lecythidaceae,Eschweilera,coriacea,285615.4337408,581515.0249,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204917",Fabaceae,Swartzia,guianensis,285613.55715525,581510.49185,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204918",Melastomataceae,Mouriri,sagotiana,285614.36935775,581514.3943,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204919",Annonaceae,Oxandra,asbeckii,285615.761381,581513.2398,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204920",Calophyllaceae,Caraipa,densifolia,285614.718287825,581510.10535,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204921",Rubiaceae,Amaioua,guianensis,285614.8413156,581512.1292,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204922",Annonaceae,Oxandra,asbeckii,285613.872870525,581511.52715,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204923",Chrysobalanaceae,Licania,canescens,285613.6513115,581512.6117,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204924",Annonaceae,Anaxagorea,dolichocarpa,285613.027443625,581512.94895,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204926",Myristicaceae,Virola,michelii,285612.355176875,581513.79475,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204927",Moraceae,Trymatococcus,oligandrus,285612.829643012,581514.30205,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204932",Annonaceae,Oxandra,asbeckii,285610.973316175,581514.22015,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205088",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",285619.1369951,581514.87215,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205089",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",285618.1294948,581515.0952,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205089",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",285618.1294948,581515.0952,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205091",Violaceae,Paypayrola,hulkiana,285617.7543512,581516.3432,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205092",Annonaceae,Oxandra,asbeckii,285617.7543512,581516.3432,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205094",Sapotaceae,Micropholis,guyanensis,285618.50215155,581516.98415,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205153",Annonaceae,Oxandra,asbeckii,285618.8220676,581512.7912,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"205318",Elaeocarpaceae,Sloanea,garckeana,285630.35657,581473.029,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
